date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2018-09-22,,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",30,30,2,50,,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,3V8UKqhEK5zBkBb6d6ub8i,,unknown,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,0.675,0.0595,96.507,0.214,0.542,1.28e-05,4,0.903,11,417920,-3.445,0.442,0
2018-09-22,,Hurt Feelings,Mac Miller,41,75,18,70,,spotify:track:5p7GiBZNL1afJJDUrOA6C8,5p7GiBZNL1afJJDUrOA6C8,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/5p7GiBZNL1afJJDUrOA6C8,0.462,0.113,157.655,0.13,0.343,0.00218,4,0.69,8,245640,-8.054,0.325,1
2018-09-22,,Greatest,Eminem,79,91,4,84,,spotify:track:2XTquzYQAdT1Hk78bOUwsv,2XTquzYQAdT1Hk78bOUwsv,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/2XTquzYQAdT1Hk78bOUwsv,0.737,0.341,80.025,0.108,0.0441,0,4,0.809,1,226938,-5.186,0.367,1
2018-09-22,,Come Back To Earth,Mac Miller,57,-,16,91,,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,01z2fBGB8Hl3Jd3zXe4IXR,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/01z2fBGB8Hl3Jd3zXe4IXR,0.238,0.275,83.507,0.0349,0.89,0.00925,4,0.272,2,161840,-12.148,0.119,0
2018-09-22,,IDOL,BTS Featuring Nicki Minaj,36,98,15,92,,spotify:track:2AIWoHr9DF6y4KALCBKWQS,2AIWoHr9DF6y4KALCBKWQS,,[u'k-pop'],https://api.spotify.com/v1/audio-analysis/2AIWoHr9DF6y4KALCBKWQS,0.855,0.123,126.035,0.118,0.00481,0,4,0.734,9,222732,-3.211,0.422,1
2018-09-22,,Feels Like Summer,Childish Gambino,72,98,7,93,,spotify:track:7p4vHnYXkxlzvfePJVpcTr,7p4vHnYXkxlzvfePJVpcTr,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7p4vHnYXkxlzvfePJVpcTr,0.596,0.0805,165.728,0.13,0.162,0.00482,4,0.554,7,297404,-8.214,0.255,1
2018-09-22,,I'm Upset,Drake,NA,,NA,97,,spotify:track:3qN5qMTKyEEmiTZD38BNTT,3qN5qMTKyEEmiTZD38BNTT,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,0.586,0.0836,150.001,0.344,0.279,0,4,0.899,11,214467,-7.866,0.492,0
2018-09-22,,Narcos,Migos,NA,,NA,100,,spotify:track:0wbnC9AUenxp613TYaJsGK,0wbnC9AUenxp613TYaJsGK,,"[u'atl hip hop', u'pop', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,0.588,0.139,124.987,0.136,0.0146,0,4,0.936,7,255379,-6.948,0.238,0
2018-09-15,,Normal,Eminem,48,50,8,39,,spotify:track:0evt4UZbdhnHtcAnxkm6A1,0evt4UZbdhnHtcAnxkm6A1,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/0evt4UZbdhnHtcAnxkm6A1,0.64,0.0785,120.995,0.354,0.261,0,4,0.907,6,222477,-6.542,0.803,1
2018-09-15,,Stepping Stone,Eminem,36,49,20,42,,spotify:track:60Z57Wdrn0pEVpHI7d7GAX,60Z57Wdrn0pEVpHI7d7GAX,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/60Z57Wdrn0pEVpHI7d7GAX,0.684,0.376,179.503,0.311,0.0305,0,4,0.616,7,309638,-6.032,0.312,1
2018-09-15,,Nice Guy,Eminem & Jessie Reyez,73,73,6,65,,spotify:track:09FfQO3PqHO4HIJL511Ksi,09FfQO3PqHO4HIJL511Ksi,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/09FfQO3PqHO4HIJL511Ksi,0.639,0.135,139.226,0.458,0.0942,0,4,0.65,8,150802,-5.962,0.563,1
2018-09-15,,Good Guy,Eminem Featuring Jessie Reyez,80,83,2,67,,spotify:track:4g32MdRoqwGKQd3NXIRhpU,4g32MdRoqwGKQd3NXIRhpU,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/4g32MdRoqwGKQd3NXIRhpU,0.634,0.437,89.973,0.281,0.244,0,4,0.696,9,142192,-6.918,0.728,0
2018-09-15,,I Am Who They Say I Am,YoungBoy Never Broke Again Featuring Kevin Gates & Quando Rondo,11,81,3,87,,spotify:track:4O1uCappFiU3bisYUdUBWy,4O1uCappFiU3bisYUdUBWy,,[u'trap music'],https://api.spotify.com/v1/audio-analysis/4O1uCappFiU3bisYUdUBWy,0.88,0.324,92.024,0.24,0.21,0,4,0.722,4,200170,-3.989,0.79,0
2018-09-15,,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir,NA,,NA,96,,spotify:track:794QVQtFNy7hvtjQP1keQd,794QVQtFNy7hvtjQP1keQd,,"[u'hip hop', u'indie pop rap', u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/794QVQtFNy7hvtjQP1keQd,0.646,0.125,162.898,0.249,0.0152,0,4,0.817,4,213080,-5.12,0.835,0
2018-09-15,,Summertime Magic,Childish Gambino,NA,,NA,100,,spotify:track:4j3GWI86JvSaF0BLdmgcfF,4j3GWI86JvSaF0BLdmgcfF,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4j3GWI86JvSaF0BLdmgcfF,0.579,0.106,100.01,0.0569,0.0129,0.00351,4,0.76,0,213600,-7.374,0.125,1
2018-09-08,,Friends,Marshmello & Anne-Marie,6,41,37,41,,spotify:track:08bNPGLD8AhKpnnERrAc6G,08bNPGLD8AhKpnnERrAc6G,,"[u'brostep', u'edm', u'egyptian pop', u'pop', u'progressive electro house']",https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,0.88,0.128,95.079,0.0504,0.205,0,4,0.626,9,202621,-2.384,0.534,0
2018-09-08,,Never Be The Same,Camila Cabello,26,39,21,42,,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,4eWQlBRaTjPPUlzacqEeoQ,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,0.713,0.137,129.923,0.0747,0.181,0.000637,4,0.637,0,226973,-4.333,0.243,1
2018-09-08,,One Kiss,Calvin Harris & Dua Lipa,44,50,4,43,,spotify:track:7ef4DlsgrMEH11cDZd32M6,7ef4DlsgrMEH11cDZd32M6,,"[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']",https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,0.862,0.0814,123.994,0.11,0.037,2.19e-05,4,0.791,9,214847,-3.24,0.592,0
2018-09-08,,Moonlight,XXXTENTACION,22,44,21,47,,spotify:track:0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,,"[u'emo rap', u'miami hip hop']",https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.537,0.102,128.009,0.0804,0.556,0.00404,4,0.921,9,135090,-5.723,0.711,0
2018-09-08,,Get Along,Kenny Chesney,36,47,19,48,,spotify:track:2ZFrEp20VO25BXYhMxh0GW,2ZFrEp20VO25BXYhMxh0GW,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/2ZFrEp20VO25BXYhMxh0GW,0.805,0.172,92.401,0.0473,0.0997,0,4,0.602,7,199627,-6.079,0.322,1
2018-09-08,,Unica,Ozuna,75,75,7,72,,spotify:track:33b2wX9d0kxqxhi7lcsC1A,33b2wX9d0kxqxhi7lcsC1A,,"[u'reggaeton', u'trap latino']",https://api.spotify.com/v1/audio-analysis/33b2wX9d0kxqxhi7lcsC1A,0.859,0.111,174.037,0.0449,0.212,0,4,0.653,0,218387,-3.048,0.705,1
2018-09-08,,Changes,XXXTENTACION,78,78,2,78,,spotify:track:7AFASza1mXqntmGtbxXprO,7AFASza1mXqntmGtbxXprO,,"[u'emo rap', u'miami hip hop']",https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,0.308,0.0984,64.934,0.029,0.883,0,4,0.669,11,121887,-10.068,0.52,1
2018-09-08,,Happy Now,Zedd & Elley Duhe,57,-,15,90,,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,4keoy2fqgwGnbWlm3ZVZFa,,"[u'complextro', u'dance pop', u'edm', u'german techno', u'pop', u'post-teen pop', u'tropical house']",https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,0.741,0.0712,88.335,0.047,0.579,1.49e-06,3,0.503,4,207030,-5.128,0.458,1
2018-09-08,,Level Up,Ciara,70,98,12,91,,spotify:track:5ubwXXOsH9bUhZsQ0Cybha,5ubwXXOsH9bUhZsQ0Cybha,,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'rap', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/5ubwXXOsH9bUhZsQ0Cybha,0.825,0.121,152.914,0.169,0.0142,0.0107,4,0.746,1,204150,-4.666,0.584,1
2018-09-08,,Taking A Walk,Trippie Redd,1,95,17,92,,spotify:track:4mHgYpuGHu99Mw69E83CP2,4mHgYpuGHu99Mw69E83CP2,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,0.538,0.192,81.031,0.052,0.68,0,4,0.767,0,121680,-6.044,0.343,0
2018-09-08,,Don't Go Breaking My Heart,Backstreet Boys,58,91,13,94,,spotify:track:79Mjfhh393dZdAsTvUFDR6,79Mjfhh393dZdAsTvUFDR6,,"[u'boy band', u'dance pop', u'europop', u'pop']",https://api.spotify.com/v1/audio-analysis/79Mjfhh393dZdAsTvUFDR6,0.703,0.0964,94.858,0.102,0.0218,0,4,0.541,0,215724,-5.573,0.238,1
2018-09-08,,Mob Ties,Drake,94,-,2,95,,spotify:track:7rC5Pl8rQSX4myONQHYPBK,7rC5Pl8rQSX4myONQHYPBK,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7rC5Pl8rQSX4myONQHYPBK,0.575,0.276,85.987,0.0678,0.0456,0.00124,4,0.755,4,205147,-8.393,0.49,0
2018-09-08,,Wasted,Juice WRLD Featuring Lil Uzi Vert,NA,,NA,97,,spotify:track:3VFZTYhwAsxTDTiHlm3n1k,3VFZTYhwAsxTDTiHlm3n1k,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/3VFZTYhwAsxTDTiHlm3n1k,0.579,0.0952,144.994,0.202,0.0381,0,4,0.742,0,258475,-5.024,0.502,1
2018-09-08,,Sin Pijama,Becky G + Natti Natasha,NA,,NA,99,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2018-09-08,,This Is America,Childish Gambino,NA,,NA,100,,spotify:track:0b9oOr2ZgvyQu88wzixux9,0b9oOr2ZgvyQu88wzixux9,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,0.463,0.354,120.024,0.137,0.117,0,4,0.854,5,225773,-6.159,0.549,1
2018-09-01,,In My Blood,Shawn Mendes,43,45,9,42,,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,2QZ7WLBE8h2y1Y5Fb8RYbH,,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop', u'viral pop']",https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,0.712,0.13,140.025,0.066,0.0573,0,4,0.622,5,211360,-7.321,0.487,1
2018-09-01,,Sweetener,Ariana Grande,57,91,2,55,,spotify:track:4OafepJy2teCjYJbvFE60J,4OafepJy2teCjYJbvFE60J,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,0.656,0.213,100.049,0.0433,0.0211,1.37e-05,4,0.568,8,198160,-5.413,0.364,1
2018-09-01,,Everytime,Ariana Grande,67,76,3,62,,spotify:track:0WdR2AyLW1Drd3OUdwezM0,0WdR2AyLW1Drd3OUdwezM0,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0WdR2AyLW1Drd3OUdwezM0,0.614,0.0974,148.152,0.0431,0.186,0,4,0.71,10,172107,-6.757,0.658,0
2018-09-01,,R.E.M,Ariana Grande,46,46,2,72,,spotify:track:1xWH8zYtDeS9mW1JJG23VZ,1xWH8zYtDeS9mW1JJG23VZ,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/1xWH8zYtDeS9mW1JJG23VZ,0.485,0.118,80.022,0.15,0.375,1.47e-05,4,0.831,10,245667,-6.677,0.622,0
2018-09-01,,Kiss Somebody,Morgan Evans,72,72,2,86,,spotify:track:1mJMD1VIQ7jWTP9DK2zmY0,1mJMD1VIQ7jWTP9DK2zmY0,,"[u'australian country', u'australian pop', u'canadian contemporary country', u'contemporary country']",https://api.spotify.com/v1/audio-analysis/1mJMD1VIQ7jWTP9DK2zmY0,0.681,0.199,178.01,0.075,0.143,0,4,0.492,6,212445,-7.038,0.511,1
2018-09-01,,Goodnight N Go,Ariana Grande,90,96,4,87,,spotify:track:14kYOiFVPb7E7NfFbqhdln,14kYOiFVPb7E7NfFbqhdln,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/14kYOiFVPb7E7NfFbqhdln,0.454,0.073,110.963,0.0395,0.0217,0,4,0.708,1,189507,-7.07,0.24,1
2018-09-01,,Made For Now,Janet & Daddy Yankee,70,93,11,88,,spotify:track:2Ul7yRZaxGcWCzQg7m632Z,2Ul7yRZaxGcWCzQg7m632Z,,"[u'dance pop', u'hip pop', u'motown', u'neo soul', u'pop', u'r&b', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/2Ul7yRZaxGcWCzQg7m632Z,0.888,0.149,115.705,0.124,0.00307,1.49e-05,4,0.76,6,210686,-3.449,0.559,1
2018-09-01,,The Light Is Coming,Ariana Grande Featuring Nicki Minaj,10,44,16,89,,spotify:track:0sdbFOyfgAhAhWq8DpzkaW,0sdbFOyfgAhAhWq8DpzkaW,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0sdbFOyfgAhAhWq8DpzkaW,0.547,0.028,99.034,0.18,0.0122,1.51e-05,4,0.877,7,228373,-5.705,0.687,1
2018-09-01,,Bed,Nicki Minaj Featuring Ariana Grande,70,98,12,91,,spotify:track:1nhQeIgGXHe50L8Yzw6GVs,1nhQeIgGXHe50L8Yzw6GVs,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/1nhQeIgGXHe50L8Yzw6GVs,0.732,0.125,90.018,0.195,0.0356,6.46e-05,4,0.755,7,189533,-6.293,0.456,1
2018-09-01,,Growing Pains,Alessia Cara,1,95,17,92,,spotify:track:2N6bB5ck67CNILInUX1Ctw,2N6bB5ck67CNILInUX1Ctw,,"[u'canadian contemporary r&b', u'dance pop', u'pop', u'post-teen pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/2N6bB5ck67CNILInUX1Ctw,0.753,0.383,191.142,0.74,0.0833,0,4,0.353,1,193627,-6.276,0.432,0
2018-09-01,,Take Back Home Girl,Chris Lane Featuring Tori Kelly,72,98,7,93,,spotify:track:0N9uZRrJQ3lO5TmInEjLxc,0N9uZRrJQ3lO5TmInEjLxc,,"[u'canadian contemporary country', u'contemporary country']",https://api.spotify.com/v1/audio-analysis/0N9uZRrJQ3lO5TmInEjLxc,0.783,0.0921,159.924,0.0725,0.356,0,4,0.488,11,212080,-3.967,0.664,1
2018-09-01,,Pete Davidson,Ariana Grande,NA,,NA,99,,spotify:track:0XOnMqLQDO89iAg7dWWwnG,0XOnMqLQDO89iAg7dWWwnG,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0XOnMqLQDO89iAg7dWWwnG,0.31,0.182,119.913,0.0509,0.43,1.16e-05,4,0.652,4,73813,-10.212,0.304,1
2018-09-01,,Chun-Li,Nicki Minaj,NA,,NA,100,,spotify:track:7I9svbEdAvJrXNdruNhad4,7I9svbEdAvJrXNdruNhad4,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/7I9svbEdAvJrXNdruNhad4,0.732,0.106,128.981,0.373,0.278,5.81e-05,5,0.689,6,191600,-5.081,0.482,0
2018-08-25,,Rich Sex,Nicki Minaj Featuring Lil Wayne,41,69,14,56,,spotify:track:21aWm7KFi70DLGomjOUD9D,21aWm7KFi70DLGomjOUD9D,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/21aWm7KFi70DLGomjOUD9D,0.634,0.0785,146.968,0.259,0.0521,0,4,0.877,9,192600,-5.099,0.569,1
2018-08-25,,Majesty,Nicki Minaj Featuring Eminem & Labrinth,58,66,7,58,,spotify:track:01s1HGlw9yqT0U242yffBb,01s1HGlw9yqT0U242yffBb,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/01s1HGlw9yqT0U242yffBb,0.728,0.105,78.518,0.184,0.311,0,4,0.837,11,295653,-5.212,0.566,0
2018-08-25,,Ganja Burns,Nicki Minaj,11,61,20,60,,,,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2018-08-25,,Be Careful,Cardi B,68,82,5,64,,spotify:track:2Yl4OmDby9iitgNWZPwxkd,2Yl4OmDby9iitgNWZPwxkd,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/2Yl4OmDby9iitgNWZPwxkd,0.568,0.0952,152.279,0.411,0.0256,0,4,0.82,6,210787,-8.23,0.535,0
2018-08-25,,Stop Trying To Be God,Travis Scott,70,81,5,66,,spotify:track:1xYpVRspgaLxdJLOTQkTjg,1xYpVRspgaLxdJLOTQkTjg,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/1xYpVRspgaLxdJLOTQkTjg,0.567,0.135,150.009,0.0628,0.221,0,4,0.588,4,338438,-3.738,0.113,0
2018-08-25,,Can't Say,Travis Scott,7,65,12,69,,spotify:track:27a1mYSG5tYg7dmEjWBcmL,27a1mYSG5tYg7dmEjWBcmL,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/27a1mYSG5tYg7dmEjWBcmL,0.708,0.118,147.98,0.0547,0.201,0,4,0.702,10,198408,-5.366,0.713,0
2018-08-25,,Wake Up,Travis Scott,76,79,2,71,,spotify:track:20MuVazoNMv6xjKPnRFOxG,20MuVazoNMv6xjKPnRFOxG,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG,0.645,0.163,149.07,0.0963,0.192,0,4,0.741,11,231964,-5.116,0.488,0
2018-08-25,,R.I.P Screw,Travis Scott,18,78,18,75,,spotify:track:4SZepBIPDRwPaHIjAKwRDb,4SZepBIPDRwPaHIjAKwRDb,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4SZepBIPDRwPaHIjAKwRDb,0.609,0.111,74.946,0.291,0.389,1.6e-05,4,0.607,0,185610,-5.978,0.556,0
2018-08-25,,No Bystanders,Travis Scott,84,87,2,79,,spotify:track:6OaVWaGfhXn70ZJfdVcabn,6OaVWaGfhXn70ZJfdVcabn,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6OaVWaGfhXn70ZJfdVcabn,0.811,0.411,147.045,0.0712,0.0204,0,4,0.731,1,218284,-3.225,0.426,1
2018-08-25,,Carousel,Travis Scott,86,95,3,81,,spotify:track:7KZ5MMVgBVox9ycroB2UrI,7KZ5MMVgBVox9ycroB2UrI,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7KZ5MMVgBVox9ycroB2UrI,0.403,0.22,95.387,0.209,0.229,0,5,0.428,5,180183,-5.914,0.133,0
2018-08-25,,Album Of The Year (Freestyle),J. Cole,90,-,3,87,,spotify:track:6rDaCGqcQB1urhpCrrD599,6rDaCGqcQB1urhpCrrD599,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6rDaCGqcQB1urhpCrrD599,0.816,0.476,94.211,0.32,0.0805,0,4,0.705,10,138872,-7.046,0.929,0
2018-08-25,,5% Tint,Travis Scott,13,94,7,89,,spotify:track:11kDth1aKUEUMq9r1pqyds,11kDth1aKUEUMq9r1pqyds,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/11kDth1aKUEUMq9r1pqyds,0.481,0.241,140.0,0.0487,0.173,0,4,0.712,4,196138,-5.415,0.062,0
2018-08-25,,Have It All,Jason Mraz,67,97,5,90,,spotify:track:1pIMxRddmCGalHnRbLFkWg,1pIMxRddmCGalHnRbLFkWg,,"[u'acoustic pop', u'neo mellow', u'pop', u'pop rock']",https://api.spotify.com/v1/audio-analysis/1pIMxRddmCGalHnRbLFkWg,0.617,0.0989,82.029,0.041,0.192,0,4,0.643,1,226098,-4.95,0.592,0
2018-08-25,,Nevermind,Dennis Lloyd,NA,,NA,97,,spotify:track:63SevszngYpZOwf63o61K4,63SevszngYpZOwf63o61K4,,[u'israeli pop'],https://api.spotify.com/v1/audio-analysis/63SevszngYpZOwf63o61K4,0.691,0.418,99.976,0.196,0.156,9.78e-06,4,0.592,3,156600,-8.354,0.0796,1
2018-08-25,,Thought I Knew You,Nicki Minaj Featuring The Weeknd,NA,,NA,98,,spotify:track:6uZU7ZkcLtzI1mBfy1HW7U,6uZU7ZkcLtzI1mBfy1HW7U,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/6uZU7ZkcLtzI1mBfy1HW7U,0.715,0.0863,150.033,0.045,0.0359,0.00175,4,0.77,1,198280,-5.903,0.467,1
2018-08-18,,NC-17,Travis Scott,46,46,7,41,,spotify:track:6BJbOXDlgVAXSaq6wYFYT2,6BJbOXDlgVAXSaq6wYFYT2,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6BJbOXDlgVAXSaq6wYFYT2,0.763,0.368,136.052,0.0519,0.0678,0,4,0.804,2,156886,-5.48,0.0585,1
2018-08-18,,Who? What!,Travis Scott,13,38,17,43,,spotify:track:4KYS9GK68yeuUJ8vJfPxrq,4KYS9GK68yeuUJ8vJfPxrq,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4KYS9GK68yeuUJ8vJfPxrq,0.731,0.0731,140.001,0.0566,0.0462,0,4,0.834,10,176720,-5.603,0.681,0
2018-08-18,,Skeletons,Travis Scott,59,59,3,47,,spotify:track:6NMtzpDQBTOfJwMzgMX0zl,6NMtzpDQBTOfJwMzgMX0zl,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6NMtzpDQBTOfJwMzgMX0zl,0.686,0.375,148.054,0.0367,0.00146,0,4,0.46,0,145588,-5.948,0.252,0
2018-08-18,,Astrothunder,Travis Scott,60,60,6,48,,spotify:track:4MXhiYIRDMGAuvZc5IFTwC,4MXhiYIRDMGAuvZc5IFTwC,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4MXhiYIRDMGAuvZc5IFTwC,0.46,0.111,151.901,0.0661,0.142,4.81e-05,4,0.7,4,142969,-8.111,0.286,0
2018-08-18,,Butterfly Effect,Travis Scott,58,58,6,50,,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,2cYqizR4lgvp4Qu6IQ3qGN,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,0.628,0.114,140.958,0.05,0.0531,0,4,0.763,11,190557,-5.85,0.193,1
2018-08-18,,Houstonfornication,Travis Scott,70,77,4,53,,spotify:track:58TaFP5j5i9swOf584yon2,58TaFP5j5i9swOf584yon2,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/58TaFP5j5i9swOf584yon2,0.723,0.158,160.042,0.0836,0.0985,0,4,0.689,0,217828,-4.052,0.288,0
2018-08-18,,Coffee Bean,Travis Scott,49,73,20,68,,spotify:track:6vnfObZ4Ys70SBAtti1xZ9,6vnfObZ4Ys70SBAtti1xZ9,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6vnfObZ4Ys70SBAtti1xZ9,0.582,0.207,95.004,0.125,0.0862,0.00681,4,0.81,5,209116,-5.098,0.503,0
2018-08-18,,Could've Been,H.E.R. Featuring Bryson Tiller,50,51,7,76,,spotify:track:6lzLjIOyWTyTJvk0jraYee,6lzLjIOyWTyTJvk0jraYee,,"[u'indie r&b', u'pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/6lzLjIOyWTyTJvk0jraYee,0.33,0.22,103.553,0.164,0.64,7e-06,4,0.545,1,248467,-11.719,0.399,0
2018-08-18,,Up Down,Morgan Wallen Featuring Florida Georgia Line,86,99,4,88,,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,3EWMoDIm6lzuR0zQKtuCJX,,"[u'canadian contemporary country', u'contemporary country', u'country road', u'deep talent show', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,0.885,0.175,129.933,0.0346,0.0788,0,4,0.588,6,198120,-3.046,0.786,1
2018-08-18,,I Was Jack (You Were Diane),Jake Owen,70,98,12,91,,spotify:track:2n4NuEy3SwINzOyKJ7IUne,2n4NuEy3SwINzOyKJ7IUne,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/2n4NuEy3SwINzOyKJ7IUne,0.878,0.0505,94.014,0.0452,0.0875,0,4,0.612,6,188013,-3.556,0.599,1
2018-08-18,,Coming Home,Keith Urban Featuring Julia Michaels,NA,,NA,96,,spotify:track:4pWb8UZ6IPVJA3CPjCNgzq,4pWb8UZ6IPVJA3CPjCNgzq,,"[u'australian country', u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/4pWb8UZ6IPVJA3CPjCNgzq,0.703,0.131,88.502,0.228,0.216,5.47e-06,4,0.383,4,213939,-6.988,0.57,1
2018-08-18,,Handgun,YG Featuring A$AP Rocky,NA,,NA,98,,spotify:track:50wkDxcIfamIajKwmgp0iB,50wkDxcIfamIajKwmgp0iB,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/50wkDxcIfamIajKwmgp0iB,0.546,0.374,159.104,0.464,0.0195,0,4,0.843,8,215533,-7.714,0.427,1
