date,artist,title,rank,peak_pos,last_week,weeks
2018-08-18,Post Malone,Better Now,6,3,7,13
2018-08-18,Juice WRLD,Lucid Dreams,7,9,9,11
2018-08-18,Travis Scott,Stargazing,8,5,8,19
2018-08-18,Tyga Featuring Offset,Taste,9,5,5,2
2018-08-18,Ella Mai,Boo'd Up,10,1,10,18
2018-08-18,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,11,1,11,24
2018-08-18,Drake,Nice For What,12,3,12,16
2018-08-18,Post Malone Featuring Ty Dolla $ign,Psycho,13,15,15,25
2018-08-18,Ariana Grande,No Tears Left To Cry,14,16,25,10
2018-08-18,Khalid & Normani,Love Lies,15,12,13,22
2018-08-18,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,16,6,14,13
2018-08-18,Taylor Swift,Delicate,17,5,17,28
2018-08-18,Lil Baby & Drake,Yes Indeed,18,2,19,42
2018-08-18,"Zedd, Maren Morris & Grey",The Middle,19,1,18,50
2018-08-18,Bebe Rexha & Florida Georgia Line,Meant To Be,20,22,23,10
2018-08-18,Ed Sheeran,Perfect,21,1,16,29
2018-08-18,5 Seconds Of Summer,Youngblood,22,1,21,23
2018-08-18,Drake,God's Plan,23,2,29,6
2018-08-18,Travis Scott,Carousel,24,11,20,26
2018-08-18,Travis Scott,Yosemite,25,22,26,13
2018-08-18,Travis Scott,R.I.P Screw,26,32,32,14
2018-08-18,Travis Scott,Stop Trying To Be God,27,11,24,29
2018-08-18,XXXTENTACION,Sad!,28,21,28,22
2018-08-18,Drake,Nonstop,29,11,27,4
2018-08-18,Travis Scott,Wake Up,30,26,30,18
2018-08-18,Travis Scott,No Bystanders,31,11,31,21
2018-08-18,Marshmello & Anne-Marie,Friends,32,22,22,18
2018-08-18,Selena Gomez,Back To You,33,34,34,10
2018-08-18,Brett Young,Mercy,34,6,36,34
2018-08-18,Bazzi,Mine,35,29,33,26
2018-08-18,Travis Scott,5% Tint,36,50,-,23
2018-08-18,Dan + Shay,Tequila,37,13,35,8
2018-08-18,Travis Scott,Can't Say,38,39,39,8
2018-08-18,Ariana Grande,God Is A Woman,39,37,42,3
2018-08-18,Calvin Harris & Dua Lipa,One Kiss,40,44,44,4
2018-08-18,Travis Scott,NC-17,41,46,46,7
2018-08-18,Shawn Mendes,In My Blood,42,50,50,6
2018-08-18,Travis Scott,Who? What!,43,13,38,17
2018-08-18,Kenny Chesney,Get Along,44,36,41,16
2018-08-18,Florida Georgia Line,Simple,45,11,43,19
2018-08-18,Camila Cabello,Never Be The Same,46,53,53,4
2018-08-18,Travis Scott,Skeletons,47,59,59,3
2018-08-18,Travis Scott,Astrothunder,48,60,60,6
2018-08-18,Lauv,I Like Me Better,49,7,45,11
2018-08-18,Travis Scott,Butterfly Effect,50,58,58,6
2018-08-18,The Carters,Apes**t,51,55,55,10
2018-08-18,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,52,41,57,13
2018-08-18,Travis Scott,Houstonfornication,53,70,77,4
2018-08-18,Imagine Dragons,Natural,54,45,54,10
2018-08-18,"Benny Blanco, Halsey & Khalid",Eastside,55,60,61,5
2018-08-18,Thomas Rhett,Life Changes,56,68,68,4
2018-08-18,Luke Bryan,"Sunrise, Sunburn, Sunset",57,69,69,4
2018-08-18,XXXTENTACION,Moonlight,58,63,65,7
2018-08-18,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,59,67,67,6
2018-08-18,Bazzi Featuring Camila Cabello,Beautiful,60,18,56,17
2018-08-18,Cardi B,Be Careful,61,1,52,14
2018-08-18,Bebe Rexha,I'm A Mess,62,74,74,4
2018-08-18,Ciara,Level Up,63,72,72,4
2018-08-18,Old Dominion,Hotel Key,64,65,71,6
2018-08-18,Drake,I'm Upset,65,43,63,8
2018-08-18,Clean Bandit Featuring Demi Lovato,Solo,66,53,78,4
2018-08-18,Chris Lane Featuring Tori Kelly,Take Back Home Girl,67,84,94,4
2018-08-18,Travis Scott,Coffee Bean,68,49,73,20
2018-08-18,Juice WRLD,All Girls Are The Same,69,48,81,9
2018-08-18,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,70,85,85,5
2018-08-18,Queen Naija,Medicine,71,43,62,11
2018-08-18,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,72,81,82,3
2018-08-18,Weezer,Africa,73,70,70,9
2018-08-18,lovelytheband,Broken,74,13,64,6
2018-08-18,Backstreet Boys,Don't Go Breaking My Heart,75,92,92,2
2018-08-18,H.E.R. Featuring Bryson Tiller,Could've Been,76,50,51,7
2018-08-18,Morgan Evans,Kiss Somebody,77,67,75,4
2018-08-18,XXXTENTACION,Changes,78,98,99,2
2018-08-18,Ella Mai,Trip,79,86,86,3
2018-08-18,Childish Gambino,This Is America,80,44,79,4
2018-08-18,Kygo Featuring Miguel,Remind Me To Forget,81,86,95,3
2018-08-18,Dylan Scott,Hooked,82,1,80,15
2018-08-18,Alessia Cara,Growing Pains,83,36,36,2
2018-08-18,Nicki Minaj Featuring Ariana Grande,Bed,84,48,89,10
2018-08-18,Lauren Daigle,You Say,85,70,93,10
2018-08-18,Kane Brown,Lose It,86,81,92,4
2018-08-18,Juice WRLD,Lean Wit Me,87,90,-,3
2018-08-18,Morgan Wallen Featuring Florida Georgia Line,Up Down,88,86,99,4
2018-08-18,Carrie Underwood,Cry Pretty,89,13,94,7
2018-08-18,Cole Swindell,Break Up In The End,90,67,97,5
2018-08-18,Jake Owen,I Was Jack (You Were Diane),91,70,98,12
2018-08-18,Daniel Caesar Featuring H.E.R.,Best Part,92,1,95,17
2018-08-18,Becky G + Natti Natasha,Sin Pijama,93,72,98,7
2018-08-18,Drake,Mob Ties,94,58,91,13
2018-08-18,Yella Beezy,That's On Me,95,94,-,2
2018-08-18,Keith Urban Featuring Julia Michaels,Coming Home,96,,,
2018-08-18,Juice WRLD Featuring Lil Uzi Vert,Wasted,97,,,
2018-08-18,YG Featuring A$AP Rocky,Handgun,98,,,
2018-08-18,Dennis Lloyd,Nevermind,99,,,
2018-08-18,Childish Gambino,Summertime Magic,100,,,
2018-08-11,Drake,In My Feelings,1,,,5
2018-08-11,"Cardi B, Bad Bunny & J Balvin",I Like It,2,1,2,17
2018-08-11,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,3,3,4,2
2018-08-11,Maroon 5 Featuring Cardi B,Girls Like You,4,3,3,10
2018-08-11,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,5,5,5,14
2018-08-11,Post Malone,Better Now,6,3,8,12
2018-08-11,Juice WRLD,Lucid Dreams,7,5,7,18
2018-08-11,Ella Mai,Boo'd Up,8,9,10,10
2018-08-11,Tyga Featuring Offset,Taste,9,1,6,17
2018-08-11,Drake,Nice For What,10,1,9,23
2018-08-11,Post Malone Featuring Ty Dolla $ign,Psycho,11,3,11,15
2018-08-11,Ariana Grande,No Tears Left To Cry,12,12,12,21
2018-08-11,Taylor Swift,Delicate,13,6,14,12
2018-08-11,Lil Baby & Drake,Yes Indeed,14,15,18,24
2018-08-11,Khalid & Normani,Love Lies,15,1,13,28
2018-08-11,Drake,God's Plan,16,5,15,27
2018-08-11,"Zedd, Maren Morris & Grey",The Middle,17,1,17,49
2018-08-11,Ed Sheeran,Perfect,18,2,20,41
2018-08-11,Bebe Rexha & Florida Georgia Line,Meant To Be,19,11,16,25
2018-08-11,Marshmello & Anne-Marie,Friends,20,1,19,22
2018-08-11,XXXTENTACION,Sad!,21,22,35,17
2018-08-11,Kenny Chesney,Get Along,22,23,25,9
2018-08-11,5 Seconds Of Summer,Youngblood,23,11,22,28
2018-08-11,Bazzi,Mine,24,25,28,9
2018-08-11,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,25,22,26,12
2018-08-11,Selena Gomez,Back To You,26,11,21,3
2018-08-11,Ariana Grande,God Is A Woman,27,21,24,21
2018-08-11,Dan + Shay,Tequila,28,2,29,5
2018-08-11,Drake,Nonstop,29,26,27,17
2018-08-11,Calvin Harris & Dua Lipa,One Kiss,30,11,23,20
2018-08-11,Shawn Mendes,In My Blood,31,32,33,13
2018-08-11,Brett Young,Mercy,32,29,31,25
2018-08-11,Lauv,I Like Me Better,33,34,36,9
2018-08-11,Florida Georgia Line,Simple,34,13,30,7
2018-08-11,The Carters,Apes**t,35,6,32,33
2018-08-11,Camila Cabello,Never Be The Same,36,12,34,27
2018-08-11,Imagine Dragons,Whatever It Takes,37,13,39,16
2018-08-11,XXXTENTACION,Moonlight,38,39,42,7
2018-08-11,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,39,5,40,25
2018-08-11,BlocBoy JB Featuring Drake,Look Alive,40,36,41,15
2018-08-11,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,41,37,37,2
2018-08-11,Imagine Dragons,Natural,42,11,46,18
2018-08-11,Cardi B,Be Careful,43,44,52,3
2018-08-11,"Benny Blanco, Halsey & Khalid",Eastside,44,7,38,10
2018-08-11,Drake,I'm Upset,45,46,49,6
2018-08-11,Thomas Rhett,Life Changes,46,47,56,3
2018-08-11,Demi Lovato,Sober,47,42,44,20
2018-08-11,Foster The People,Sit Next To Me,48,34,48,20
2018-08-11,Luke Combs,One Number Away,49,50,59,5
2018-08-11,Luke Bryan,"Sunrise, Sunburn, Sunset",50,50,50,6
2018-08-11,Keith Urban Featuring Julia Michaels,Coming Home,51,1,45,13
2018-08-11,Childish Gambino,This Is America,52,53,64,3
2018-08-11,Bebe Rexha,I'm A Mess,53,45,65,9
2018-08-11,Queen Naija,Medicine,54,55,57,9
2018-08-11,Chris Lane Featuring Tori Kelly,Take Back Home Girl,55,18,51,16
2018-08-11,XXXTENTACION,Changes,56,41,58,12
2018-08-11,Juice WRLD,All Girls Are The Same,57,58,61,5
2018-08-11,Clean Bandit Featuring Demi Lovato,Solo,58,59,77,2
2018-08-11,Ciara,Level Up,59,60,63,5
2018-08-11,Old Dominion,Hotel Key,60,60,62,4
2018-08-11,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,61,43,43,10
2018-08-11,Jake Owen,I Was Jack (You Were Diane),62,43,55,7
2018-08-11,Nicki Minaj Featuring Ariana Grande,Bed,63,13,53,5
2018-08-11,Drake,Mob Ties,64,63,68,6
2018-08-11,Backstreet Boys,Don't Go Breaking My Heart,65,9,54,5
2018-08-11,Drake Featuring Michael Jackson,Don't Matter To Me,66,67,71,5
2018-08-11,Morgan Evans,Kiss Somebody,67,68,86,3
2018-08-11,Weezer,Africa,68,69,75,3
2018-08-11,lovelytheband,Broken,69,70,72,8
2018-08-11,Becky G + Natti Natasha,Sin Pijama,70,65,66,5
2018-08-11,Alessia Cara,Growing Pains,71,72,76,3
2018-08-11,Dylan Scott,Hooked,72,49,70,19
2018-08-11,Morgan Wallen Featuring Florida Georgia Line,Up Down,73,74,79,3
2018-08-11,Kygo Featuring Miguel,Remind Me To Forget,74,67,67,3
2018-08-11,Juice WRLD Featuring Lil Uzi Vert,Wasted,75,76,78,3
2018-08-11,TK Kravitz Featuring Jacqueez,Ocean,76,77,82,3
2018-08-11,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,77,53,74,3
2018-08-11,Lauren Daigle,You Say,78,44,69,3
2018-08-11,Childish Gambino,Summertime Magic,79,48,84,8
2018-08-11,Logic Featuring Ryan Tedder,One Day,80,81,81,2
2018-08-11,Carrie Underwood,Cry Pretty,81,8,73,20
2018-08-11,Daniel Caesar Featuring H.E.R.,Best Part,82,45,96,8
2018-08-11,Lil Dicky Featuring Chris Brown,Freaky Friday,83,85,87,4
2018-08-11,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),84,86,90,2
2018-08-11,Cole Swindell,Break Up In The End,85,57,80,14
2018-08-11,Dennis Lloyd,Nevermind,86,16,83,14
2018-08-11,The Chainsmokers Featuring Emily Warren,Side Effects,87,90,97,2
2018-08-11,"Khalid, Ty Dolla $ign & 6LACK",OTW,88,36,92,12
2018-08-11,Post Malone Featuring Nicki Minaj,Ball For Me,89,71,94,3
2018-08-11,NF,Lie,90,84,98,3
2018-08-11,Migos,Narcos,91,4,89,18
2018-08-11,Yella Beezy,That's On Me,92,11,91,9
2018-08-11,Eric Church,Desperate Man,93,78,85,5
2018-08-11,Kane Brown,Lose It,94,63,-,2
2018-08-11,The Weeknd,Call Out My Name,95,94,-,2
2018-08-11,Kanye West,All Mine,96,,,
2018-08-11,Martin Garrix Featuring Khalid,Ocean,97,,,
2018-08-11,Queen Naija,Karma,98,,,
2018-08-11,YG Featuring A$AP Rocky,Handgun,99,,,
2018-08-11,Mitchell Tenpenny,Drunk Me,100,,,
2018-08-04,Drake,In My Feelings,1,,,4
2018-08-04,"Cardi B, Bad Bunny & J Balvin",I Like It,2,1,2,16
2018-08-04,Maroon 5 Featuring Cardi B,Girls Like You,3,3,3,9
2018-08-04,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,4,5,7,13
2018-08-04,Post Malone,Better Now,5,1,4,16
2018-08-04,Drake,Nice For What,6,5,5,17
2018-08-04,Ella Mai,Boo'd Up,7,3,6,11
2018-08-04,Juice WRLD,Lucid Dreams,8,1,9,22
2018-08-04,Post Malone Featuring Ty Dolla $ign,Psycho,9,10,13,9
2018-08-04,Tyga Featuring Offset,Taste,10,3,8,14
2018-08-04,Ariana Grande,No Tears Left To Cry,11,12,12,20
2018-08-04,Taylor Swift,Delicate,12,1,10,27
2018-08-04,Drake,God's Plan,13,6,16,11
2018-08-04,Lil Baby & Drake,Yes Indeed,14,5,14,26
2018-08-04,"Zedd, Maren Morris & Grey",The Middle,15,11,18,24
2018-08-04,Marshmello & Anne-Marie,Friends,16,1,19,48
2018-08-04,Ed Sheeran,Perfect,17,18,21,23
2018-08-04,Khalid & Normani,Love Lies,18,1,15,21
2018-08-04,XXXTENTACION,Sad!,19,2,17,40
2018-08-04,Bebe Rexha & Florida Georgia Line,Meant To Be,20,11,11,2
2018-08-04,Ariana Grande,God Is A Woman,21,11,22,27
2018-08-04,Bazzi,Mine,22,11,23,19
2018-08-04,Shawn Mendes,In My Blood,23,21,25,20
2018-08-04,Dan + Shay,Tequila,24,25,32,8
2018-08-04,5 Seconds Of Summer,Youngblood,25,22,27,11
2018-08-04,Selena Gomez,Back To You,26,26,26,16
2018-08-04,Calvin Harris & Dua Lipa,One Kiss,27,28,39,8
2018-08-04,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,28,2,20,4
2018-08-04,Drake,Nonstop,29,13,28,6
2018-08-04,The Carters,Apes**t,30,29,29,24
2018-08-04,Lauv,I Like Me Better,31,6,30,32
2018-08-04,Camila Cabello,Never Be The Same,32,33,38,12
2018-08-04,Brett Young,Mercy,33,12,34,26
2018-08-04,Imagine Dragons,Whatever It Takes,34,31,31,16
2018-08-04,Kenny Chesney,Get Along,35,36,36,8
2018-08-04,Florida Georgia Line,Simple,36,7,24,9
2018-08-04,Imagine Dragons,Natural,37,13,37,15
2018-08-04,Drake,I'm Upset,38,5,35,24
2018-08-04,XXXTENTACION,Moonlight,39,36,42,14
2018-08-04,BlocBoy JB Featuring Drake,Look Alive,40,42,48,6
2018-08-04,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,41,43,45,9
2018-08-04,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,42,42,46,19
2018-08-04,Jake Owen,I Was Jack (You Were Diane),43,1,40,12
2018-08-04,Foster The People,Sit Next To Me,44,11,41,17
2018-08-04,Childish Gambino,This Is America,45,41,47,21
2018-08-04,Cardi B,Be Careful,46,34,49,19
2018-08-04,Nicky Jam x J Balvin,X,47,49,54,5
2018-08-04,Luke Combs,One Number Away,48,50,62,5
2018-08-04,Thomas Rhett,Life Changes,49,18,51,15
2018-08-04,Keith Urban Featuring Julia Michaels,Coming Home,50,52,56,2
2018-08-04,XXXTENTACION,Changes,51,13,43,4
2018-08-04,"Benny Blanco, Halsey & Khalid",Eastside,52,9,33,4
2018-08-04,Drake,Mob Ties,53,43,52,6
2018-08-04,Drake Featuring Michael Jackson,Don't Matter To Me,54,56,-,2
2018-08-04,Nicki Minaj Featuring Ariana Grande,Bed,55,57,57,8
2018-08-04,Demi Lovato,Sober,56,41,55,11
2018-08-04,Chris Lane Featuring Tori Kelly,Take Back Home Girl,57,59,64,4
2018-08-04,Juice WRLD,All Girls Are The Same,58,61,66,4
2018-08-04,Luke Bryan,"Sunrise, Sunburn, Sunset",59,60,60,3
2018-08-04,Chance The Rapper,I Might Need Security,60,63,70,4
2018-08-04,Clean Bandit Featuring Demi Lovato,Solo,61,64,92,2
2018-08-04,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,62,45,78,8
2018-08-04,Old Dominion,Hotel Key,63,65,65,4
2018-08-04,Bebe Rexha,I'm A Mess,64,67,68,2
2018-08-04,Queen Naija,Medicine,65,63,63,5
2018-08-04,Alessia Cara,Growing Pains,66,44,44,2
2018-08-04,Juice WRLD Featuring Lil Uzi Vert,Wasted,67,49,59,18
2018-08-04,Backstreet Boys,Don't Go Breaking My Heart,68,71,74,4
2018-08-04,Childish Gambino,Summertime Magic,69,72,83,7
2018-08-04,Morgan Wallen Featuring Florida Georgia Line,Up Down,70,8,69,19
2018-08-04,Morgan Evans,Kiss Somebody,71,53,53,2
2018-08-04,Becky G + Natti Natasha,Sin Pijama,72,75,84,2
2018-08-04,Lil Dicky Featuring Chris Brown,Freaky Friday,73,76,85,2
2018-08-04,Lauren Daigle,You Say,74,78,87,2
2018-08-04,lovelytheband,Broken,75,79,94,2
2018-08-04,Dylan Scott,Hooked,76,57,75,13
2018-08-04,Ciara,Level Up,77,82,90,2
2018-08-04,TK Kravitz Featuring Jacqueez,Ocean,78,16,76,13
2018-08-04,Kygo Featuring Miguel,Remind Me To Forget,79,48,81,7
2018-08-04,"Khalid, Ty Dolla $ign & 6LACK",OTW,80,78,88,4
2018-08-04,Daniel Caesar Featuring H.E.R.,Best Part,81,86,-,2
2018-08-04,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,82,87,91,3
2018-08-04,Post Malone Featuring Nicki Minaj,Ball For Me,83,50,50,3
2018-08-04,Carrie Underwood,Cry Pretty,84,4,95,17
2018-08-04,Martin Garrix Featuring Khalid,Ocean,85,11,77,8
2018-08-04,Weezer,Africa,86,36,93,11
2018-08-04,Cole Swindell,Break Up In The End,87,71,71,2
2018-08-04,twenty one pilots,Jumpsuit,88,72,72,2
2018-08-04,The Weeknd,Call Out My Name,89,45,96,7
2018-08-04,Dennis Lloyd,Nevermind,90,84,-,2
2018-08-04,Kanye West,All Mine,91,8,58,4
2018-08-04,Migos,Narcos,92,18,61,4
2018-08-04,Billie Eilish,You Should See Me In A Crown,93,78,85,5
2018-08-04,Eric Church,Desperate Man,94,63,-,2
2018-08-04,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,95,94,-,2
2018-08-04,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),96,,,
2018-08-04,NF,Lie,97,,,
2018-08-04,Kane Brown,Lose It,98,,,
2018-08-04,Drake,Emotionless,99,,,
2018-08-04,Drake,Can't Take A Joke,100,,,
2018-07-28,Drake,In My Feelings,1,,,3
2018-07-28,"Cardi B, Bad Bunny & J Balvin",I Like It,2,1,2,15
2018-07-28,Maroon 5 Featuring Cardi B,Girls Like You,3,3,3,8
2018-07-28,Drake,Nice For What,4,1,4,15
2018-07-28,Ella Mai,Boo'd Up,5,5,5,16
2018-07-28,Juice WRLD,Lucid Dreams,6,3,7,10
2018-07-28,Post Malone,Better Now,7,7,12,12
2018-07-28,Ariana Grande,No Tears Left To Cry,8,3,8,13
2018-07-28,Post Malone Featuring Ty Dolla $ign,Psycho,9,1,9,21
2018-07-28,Drake,God's Plan,10,1,6,26
2018-07-28,Ariana Grande,God Is A Woman,11,12,15,19
2018-07-28,Taylor Swift,Delicate,12,13,18,8
2018-07-28,Tyga Featuring Offset,Taste,13,5,13,25
2018-07-28,"Zedd, Maren Morris & Grey",The Middle,14,1,10,20
2018-07-28,XXXTENTACION,Sad!,15,6,17,10
2018-07-28,Lil Baby & Drake,Yes Indeed,16,2,14,39
2018-07-28,Bebe Rexha & Florida Georgia Line,Meant To Be,17,11,20,23
2018-07-28,Marshmello & Anne-Marie,Friends,18,1,22,47
2018-07-28,Ed Sheeran,Perfect,19,2,11,3
2018-07-28,Drake,Nonstop,20,21,25,22
2018-07-28,Khalid & Normani,Love Lies,21,11,19,26
2018-07-28,Bazzi,Mine,22,11,23,18
2018-07-28,Shawn Mendes,In My Blood,23,7,16,8
2018-07-28,Drake,I'm Upset,24,21,24,19
2018-07-28,Dan + Shay,Tequila,25,26,29,15
2018-07-28,Calvin Harris & Dua Lipa,One Kiss,26,22,31,10
2018-07-28,Selena Gomez,Back To You,27,13,30,5
2018-07-28,The Carters,Apes**t,28,29,33,23
2018-07-28,Lauv,I Like Me Better,29,6,26,31
2018-07-28,Camila Cabello,Never Be The Same,30,31,35,15
2018-07-28,Kenny Chesney,Get Along,31,32,40,7
2018-07-28,5 Seconds Of Summer,Youngblood,32,9,21,3
2018-07-28,Drake Featuring Michael Jackson,Don't Matter To Me,33,12,27,25
2018-07-28,Imagine Dragons,Whatever It Takes,34,5,32,23
2018-07-28,BlocBoy JB Featuring Drake,Look Alive,35,36,37,7
2018-07-28,Florida Georgia Line,Simple,36,13,34,14
2018-07-28,XXXTENTACION,Moonlight,37,38,41,11
2018-07-28,Brett Young,Mercy,38,39,46,7
2018-07-28,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,39,1,39,11
2018-07-28,Childish Gambino,This Is America,40,11,36,16
2018-07-28,Cardi B,Be Careful,41,36,43,13
2018-07-28,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,42,13,28,3
2018-07-28,Drake,Mob Ties,43,45,50,8
2018-07-28,Childish Gambino,Summertime Magic,44,42,42,18
2018-07-28,Jake Owen,I Was Jack (You Were Diane),45,41,51,20
2018-07-28,Foster The People,Sit Next To Me,46,48,52,5
2018-07-28,Nicky Jam x J Balvin,X,47,34,49,18
2018-07-28,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,48,50,60,2
2018-07-28,Luke Combs,One Number Away,49,18,47,14
2018-07-28,twenty one pilots,Jumpsuit,50,43,48,5
2018-07-28,XXXTENTACION,Changes,51,54,61,4
2018-07-28,Nicki Minaj Featuring Ariana Grande,Bed,52,41,57,10
2018-07-28,Lauren Daigle,You Say,53,57,70,7
2018-07-28,Thomas Rhett,Life Changes,54,8,38,3
2018-07-28,Juice WRLD,All Girls Are The Same,55,49,54,17
2018-07-28,"Benny Blanco, Halsey & Khalid",Eastside,56,60,88,2
2018-07-28,Chris Lane Featuring Tori Kelly,Take Back Home Girl,57,18,45,3
2018-07-28,Drake,Emotionless,58,62,77,4
2018-07-28,Morgan Wallen Featuring Florida Georgia Line,Up Down,59,63,82,4
2018-07-28,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,60,64,81,3
2018-07-28,Drake,Can't Take A Joke,61,65,86,3
2018-07-28,Keith Urban Featuring Julia Michaels,Coming Home,62,66,98,3
2018-07-28,Backstreet Boys,Don't Go Breaking My Heart,63,14,44,3
2018-07-28,Luke Bryan,"Sunrise, Sunburn, Sunset",64,8,72,18
2018-07-28,Alessia Cara,Growing Pains,65,70,87,3
2018-07-28,Clean Bandit Featuring Demi Lovato,Solo,66,74,74,3
2018-07-28,Drake,Elevate,67,57,97,12
2018-07-28,Juice WRLD Featuring Lil Uzi Vert,Wasted,68,16,75,12
2018-07-28,Lil Dicky Featuring Chris Brown,Freaky Friday,69,11,85,7
2018-07-28,Old Dominion,Hotel Key,70,45,90,7
2018-07-28,Eric Church,Desperate Man,71,30,55,3
2018-07-28,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,72,48,91,6
2018-07-28,Wiz Khalifa Featuring Lil Skies,Fr Fr,73,41,56,3
2018-07-28,Morgan Evans,Kiss Somebody,74,83,99,6
2018-07-28,"Khalid, Ty Dolla $ign & 6LACK",OTW,75,66,66,14
2018-07-28,Post Malone Featuring Nicki Minaj,Ball For Me,76,78,92,3
2018-07-28,Kanye West,All Mine,77,66,80,13
2018-07-28,Queen Naija,Medicine,78,91,-,2
2018-07-28,twenty one pilots,Nico And The Niners,79,36,-,10
2018-07-28,Drake,Blue Tint,80,4,95,16
2018-07-28,Carrie Underwood,Cry Pretty,81,45,-,6
2018-07-28,Drake Featuring Static Major & Ty Dolla $ign,After Dark,82,54,-,18
2018-07-28,Becky G + Natti Natasha,Sin Pijama,83,21,59,3
2018-07-28,lovelytheband,Broken,84,65,65,2
2018-07-28,Dylan Scott,Hooked,85,20,58,3
2018-07-28,Halsey Featuring Big Sean & Stefflon Don,Alone,86,36,93,11
2018-07-28,TK Kravitz Featuring Jacqueez,Ocean,87,71,71,2
2018-07-28,Martin Garrix Featuring Khalid,Ocean,88,72,72,2
2018-07-28,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,89,45,96,7
2018-07-28,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,90,84,-,2
2018-07-28,Cole Swindell,Break Up In The End,91,8,58,4
2018-07-28,Bebe Rexha,I'm A Mess,92,18,61,4
2018-07-28,Migos,Narcos,93,78,85,5
2018-07-28,Kygo Featuring Miguel,Remind Me To Forget,94,63,-,2
2018-07-28,The Weeknd,Call Out My Name,95,94,-,2
2018-07-28,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),96,,,
2018-07-28,Bad Wolves,Zombie,97,,,
2018-07-28,Drake,8 Out Of 10,98,,,
2018-07-28,Future,31 Days,99,,,
2018-07-28,Drake Featuring JAY-Z,Talk Up,100,,,
2018-07-21,Drake,In My Feelings,1,,,2
2018-07-21,"Cardi B, Bad Bunny & J Balvin",I Like It,2,1,3,14
2018-07-21,Maroon 5 Featuring Cardi B,Girls Like You,3,3,5,7
2018-07-21,Drake,Nice For What,4,1,1,14
2018-07-21,Ella Mai,Boo'd Up,5,5,11,15
2018-07-21,Drake,God's Plan,6,1,4,25
2018-07-21,Juice WRLD,Lucid Dreams,7,3,16,9
2018-07-21,Ariana Grande,No Tears Left To Cry,8,3,15,12
2018-07-21,Post Malone Featuring Ty Dolla $ign,Psycho,9,1,12,20
2018-07-21,XXXTENTACION,Sad!,10,1,10,19
2018-07-21,Drake,Nonstop,11,2,2,2
2018-07-21,Post Malone,Better Now,12,7,24,11
2018-07-21,"Zedd, Maren Morris & Grey",The Middle,13,5,19,24
2018-07-21,Bebe Rexha & Florida Georgia Line,Meant To Be,14,2,22,38
2018-07-21,Taylor Swift,Delicate,15,15,23,18
2018-07-21,Drake,I'm Upset,16,7,7,7
2018-07-21,Lil Baby & Drake,Yes Indeed,17,6,26,9
2018-07-21,Tyga Featuring Offset,Taste,18,18,39,7
2018-07-21,Bazzi,Mine,19,11,25,25
2018-07-21,Marshmello & Anne-Marie,Friends,20,11,33,22
2018-07-21,Drake Featuring Michael Jackson,Don't Matter To Me,21,9,9,2
2018-07-21,Ed Sheeran,Perfect,22,1,29,46
2018-07-21,Shawn Mendes,In My Blood,23,11,31,17
2018-07-21,Dan + Shay,Tequila,24,21,34,18
2018-07-21,Khalid & Normani,Love Lies,25,25,46,21
2018-07-21,Camila Cabello,Never Be The Same,26,6,35,30
